age,education,marital_status,sex,capital_gain,capital_loss,hours_per_week,country,income
44,Assoc-acdm,Never-married,Male,0,0,40,United-States,1
54,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
32,Bachelors,Married-civ-spouse,Male,0,0,50,United-States,1
50,1st-4th,Married-spouse-absent,Male,0,0,40,United-States,1
24,Bachelors,Never-married,Female,0,0,20,United-States,1
37,HS-grad,Married-civ-spouse,Female,0,0,60,United-States,1
52,HS-grad,Divorced,Male,0,0,40,United-States,1
38,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
49,Masters,Married-civ-spouse,Male,0,1977,45,United-States,0
30,Bachelors,Married-civ-spouse,Female,0,0,16,United-States,0
60,Some-college,Never-married,Male,0,0,40,United-States,0
22,Some-college,Never-married,Male,0,0,40,United-States,1
35,HS-grad,Never-married,Male,0,0,40,United-States,1
30,HS-grad,Never-married,Male,0,0,60,United-States,1
67,Assoc-voc,Divorced,Female,0,0,24,United-States,1
46,Bachelors,Never-married,Female,0,0,40,United-States,1
17,9th,Never-married,Male,0,0,6,United-States,1
22,Some-college,Never-married,Male,0,0,30,United-States,1
27,10th,Never-married,Male,0,0,40,United-States,1
23,HS-grad,Never-married,Female,0,0,35,United-States,1
33,Assoc-acdm,Married-civ-spouse,Male,0,0,45,Portugal,1
43,Some-college,Married-civ-spouse,Male,0,0,20,United-States,1
28,Bachelors,Never-married,Male,0,0,20,United-States,1
41,HS-grad,Married-spouse-absent,Female,0,0,40,United-States,1
52,12th,Never-married,Male,594,0,40,United-States,1
25,Some-college,Married-spouse-absent,Female,0,0,20,United-States,1
63,1st-4th,Married-civ-spouse,Male,0,0,35,United-States,1
59,HS-grad,Married-civ-spouse,Male,0,0,45,United-States,1
45,Bachelors,Divorced,Female,0,0,40,United-States,1
38,Bachelors,Married-civ-spouse,Male,15024,0,60,United-States,0
40,HS-grad,Never-married,Female,0,0,35,United-States,1
46,HS-grad,Divorced,Male,0,0,40,United-States,1
35,Assoc-acdm,Never-married,Female,0,0,60,United-States,1
34,HS-grad,Divorced,Female,0,0,25,United-States,1
33,Bachelors,Never-married,Male,0,0,20,United-States,1
41,HS-grad,Divorced,Female,0,0,36,United-States,1
20,Some-college,Never-married,Male,0,0,40,United-States,1
23,5th-6th,Never-married,Male,0,0,40,El-Salvador,1
26,Some-college,Never-married,Female,0,0,35,United-States,1
72,HS-grad,Married-civ-spouse,Male,0,0,20,United-States,1
23,HS-grad,Never-married,Male,0,0,40,Poland,1
62,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
52,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
58,Some-college,Divorced,Female,0,0,42,France,1
25,Bachelors,Never-married,Female,0,0,40,United-States,1
24,Bachelors,Never-married,Male,0,0,40,United-States,1
19,Some-college,Never-married,Male,0,0,8,United-States,1
43,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
47,HS-grad,Separated,Female,0,0,40,United-States,1
39,HS-grad,Divorced,Female,0,0,40,United-States,1
49,Assoc-voc,Married-spouse-absent,Male,0,1380,42,United-States,1
53,5th-6th,Widowed,Female,0,0,30,United-States,1
32,Assoc-voc,Never-married,Male,0,0,45,United-States,1
34,Some-college,Married-civ-spouse,Male,0,0,50,United-States,0
28,HS-grad,Divorced,Male,0,0,45,United-States,1
57,Assoc-voc,Widowed,Female,0,0,38,United-States,1
25,Some-college,Never-married,Female,0,0,20,United-States,1
20,Some-college,Never-married,Male,0,0,24,United-States,1
21,Some-college,Never-married,Female,0,0,35,United-States,1
34,Bachelors,Married-civ-spouse,Male,0,0,50,United-States,0
38,Bachelors,Married-civ-spouse,Male,15024,0,80,United-States,0
50,HS-grad,Married-civ-spouse,Male,7688,0,50,United-States,0
24,Some-college,Divorced,Male,0,0,50,United-States,1
37,Some-college,Married-civ-spouse,Male,0,0,45,United-States,0
44,Some-college,Divorced,Male,0,0,58,United-States,0
28,Some-college,Married-civ-spouse,Female,0,0,40,United-States,1
42,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,0
74,Some-college,Divorced,Female,0,0,9,United-States,1
38,HS-grad,Married-civ-spouse,Male,0,0,50,United-States,1
44,Masters,Married-civ-spouse,Male,0,0,40,United-States,1
44,11th,Divorced,Female,0,0,46,Puerto-Rico,1
26,HS-grad,Never-married,Male,0,0,40,United-States,1
36,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
41,Assoc-acdm,Married-civ-spouse,Female,0,0,50,United-States,0
67,Prof-school,Married-civ-spouse,Male,20051,0,48,United-States,0
39,12th,Married-civ-spouse,Male,0,0,50,United-States,1
57,1st-4th,Widowed,Female,0,0,30,United-States,1
29,Assoc-voc,Separated,Male,0,0,40,United-States,1
31,Bachelors,Never-married,Female,0,0,45,United-States,1
34,HS-grad,Never-married,Female,0,0,40,United-States,1
44,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
29,Doctorate,Never-married,Male,0,0,40,United-States,1
30,Some-college,Never-married,Female,0,0,40,United-States,1
27,HS-grad,Never-married,Male,0,0,40,United-States,1
27,Some-college,Married-civ-spouse,Male,0,0,50,United-States,1
32,HS-grad,Never-married,Female,0,0,45,United-States,1
58,10th,Married-civ-spouse,Female,0,0,8,United-States,1
35,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
21,HS-grad,Never-married,Male,0,0,36,United-States,1
28,Some-college,Never-married,Male,0,0,40,United-States,1
46,Some-college,Divorced,Male,0,0,50,United-States,1
36,HS-grad,Separated,Female,0,0,40,United-States,1
72,11th,Widowed,Female,0,0,40,United-States,1
35,HS-grad,Married-civ-spouse,Female,0,0,40,United-States,1
33,Assoc-voc,Divorced,Female,0,0,40,United-States,0
69,11th,Never-married,Female,0,0,40,United-States,1
35,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
31,HS-grad,Separated,Female,0,0,20,?,1
34,HS-grad,Married-civ-spouse,Female,0,0,32,United-States,1
30,11th,Married-civ-spouse,Male,0,0,40,Mexico,1
28,Bachelors,Never-married,Male,0,0,55,United-States,1
54,Bachelors,Married-civ-spouse,Male,0,0,35,United-States,0
47,Some-college,Married-civ-spouse,Male,0,0,50,United-States,0
24,HS-grad,Never-married,Female,0,0,40,United-States,1
52,Bachelors,Married-civ-spouse,Male,0,0,60,United-States,0
20,HS-grad,Never-married,Male,0,0,48,United-States,1
43,Masters,Married-civ-spouse,Male,5013,0,45,United-States,1
45,7th-8th,Separated,Female,0,0,40,Mexico,1
29,HS-grad,Separated,Male,0,0,35,United-States,1
47,Masters,Divorced,Male,0,0,42,United-States,1
24,HS-grad,Never-married,Male,0,0,40,United-States,1
51,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
17,11th,Never-married,Male,0,0,12,United-States,1
37,Assoc-voc,Married-civ-spouse,Male,0,1977,40,United-States,0
27,Doctorate,Never-married,Female,0,0,70,United-States,1
29,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,0
18,12th,Never-married,Male,0,0,25,United-States,1
36,Assoc-acdm,Divorced,Female,0,0,35,United-States,1
58,Bachelors,Never-married,Female,0,0,40,United-States,1
26,Some-college,Married-civ-spouse,Male,0,0,45,United-States,1
65,Some-college,Married-civ-spouse,Male,0,0,30,United-States,0
57,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
59,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
27,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
31,Bachelors,Never-married,Male,0,0,40,United-States,1
21,Some-college,Never-married,Female,0,0,24,United-States,1
29,Some-college,Never-married,Male,0,0,60,United-States,1
18,11th,Never-married,Male,0,0,40,United-States,1
52,10th,Married-civ-spouse,Male,0,1887,47,United-States,0
57,Bachelors,Divorced,Male,0,0,80,United-States,1
42,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
55,HS-grad,Married-civ-spouse,Female,0,0,40,United-States,1
60,7th-8th,Never-married,Male,0,0,48,United-States,0
31,Bachelors,Married-civ-spouse,Male,7688,0,40,Canada,0
23,Bachelors,Never-married,Female,0,0,40,United-States,1
27,HS-grad,Never-married,Male,0,0,40,United-States,1
23,Some-college,Never-married,Female,0,0,25,United-States,1
42,Prof-school,Married-civ-spouse,Male,0,1902,50,United-States,0
25,Some-college,Never-married,Male,2174,0,40,United-States,1
49,Bachelors,Never-married,Female,0,0,45,United-States,1
32,Bachelors,Never-married,Male,0,0,40,United-States,1
19,Some-college,Never-married,Male,0,0,28,United-States,1
60,7th-8th,Divorced,Female,0,0,40,United-States,1
42,9th,Married-civ-spouse,Male,0,0,40,United-States,1
35,Assoc-acdm,Never-married,Male,0,0,40,United-States,1
48,HS-grad,Never-married,Female,0,0,37,United-States,1
51,Masters,Married-civ-spouse,Male,0,0,40,United-States,0
29,HS-grad,Never-married,Male,0,0,40,United-States,1
36,HS-grad,Separated,Male,0,0,40,United-States,1
17,10th,Never-married,Female,0,0,21,United-States,1
52,Masters,Divorced,Female,6849,0,60,United-States,1
24,HS-grad,Never-married,Male,0,0,40,United-States,1
24,HS-grad,Married-civ-spouse,Male,0,0,50,United-States,1
26,Bachelors,Never-married,Male,1055,0,40,United-States,1
27,Bachelors,Never-married,Female,0,0,20,United-States,1
39,HS-grad,Never-married,Male,0,0,60,United-States,1
30,HS-grad,Married-civ-spouse,Male,0,0,45,United-States,1
50,HS-grad,Married-civ-spouse,Male,0,0,32,United-States,1
52,Bachelors,Married-civ-spouse,Male,0,0,55,United-States,1
46,Prof-school,Married-civ-spouse,Male,15024,0,45,United-States,0
23,Bachelors,Never-married,Female,0,0,20,United-States,1
45,11th,Widowed,Female,0,0,20,United-States,1
65,9th,Widowed,Female,0,0,24,United-States,1
29,Assoc-voc,Married-civ-spouse,Male,0,0,55,United-States,1
47,9th,Married-spouse-absent,Male,0,0,40,El-Salvador,1
30,HS-grad,Never-married,Male,0,0,60,United-States,1
34,HS-grad,Married-civ-spouse,Male,0,0,45,United-States,0
38,HS-grad,Married-civ-spouse,Male,0,0,64,United-States,1
33,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
49,Bachelors,Married-civ-spouse,Male,0,0,26,United-States,0
47,Some-college,Never-married,Female,0,0,40,United-States,1
49,10th,Separated,Female,0,0,40,United-States,1
43,Some-college,Married-civ-spouse,Male,15024,0,60,United-States,0
30,Bachelors,Married-civ-spouse,Female,0,0,40,United-States,0
58,HS-grad,Married-civ-spouse,Male,0,0,60,United-States,1
19,HS-grad,Never-married,Female,0,0,14,United-States,1
21,Bachelors,Never-married,Male,0,0,40,United-States,1
33,Bachelors,Married-civ-spouse,Male,15024,0,60,United-States,0
47,5th-6th,Married-civ-spouse,Male,0,0,50,Cuba,1
52,Doctorate,Married-civ-spouse,Male,0,0,60,United-States,0
26,HS-grad,Divorced,Male,0,0,55,United-States,1
60,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
21,Some-college,Never-married,Male,0,0,40,United-States,1
36,Some-college,Married-civ-spouse,Male,5178,0,50,United-States,0
31,Some-college,Married-civ-spouse,Male,0,0,45,United-States,1
50,Doctorate,Separated,Male,0,0,40,United-States,0
31,HS-grad,Divorced,Female,0,0,40,United-States,1
71,HS-grad,Married-civ-spouse,Male,0,0,15,United-States,1
58,HS-grad,Married-civ-spouse,Male,0,0,50,United-States,1
30,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,0
20,Some-college,Never-married,Male,0,0,20,United-States,1
24,HS-grad,Never-married,Male,4101,0,50,United-States,1
35,Doctorate,Married-civ-spouse,Male,0,0,40,Taiwan,0
38,Some-college,Separated,Female,0,0,45,United-States,1
27,HS-grad,Never-married,Female,0,0,32,United-States,1
29,Some-college,Never-married,Female,0,0,40,Philippines,1
70,9th,Widowed,Female,1111,0,15,United-States,1
34,HS-grad,Married-civ-spouse,Male,0,0,45,United-States,1
44,7th-8th,Married-civ-spouse,Male,0,0,35,United-States,1
43,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
44,12th,Married-civ-spouse,Male,0,0,40,United-States,0
35,Masters,Never-married,Male,0,0,60,United-States,1
27,Some-college,Never-married,Male,0,0,40,United-States,1
43,Masters,Never-married,Male,0,0,38,United-States,1
20,Some-college,Never-married,Female,0,0,25,United-States,1
42,Assoc-acdm,Divorced,Female,8614,0,40,United-States,0
27,Some-college,Married-civ-spouse,Male,3411,0,40,United-States,1
42,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
20,11th,Married-spouse-absent,Female,0,1762,40,South,1
24,9th,Never-married,Male,0,1721,40,United-States,1
48,Some-college,Divorced,Male,0,0,40,United-States,1
17,11th,Never-married,Female,0,0,20,United-States,1
17,11th,Never-married,Male,0,0,10,United-States,1
33,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,0
50,HS-grad,Married-civ-spouse,Male,0,0,50,United-States,0
22,HS-grad,Never-married,Female,2597,0,40,United-States,1
17,12th,Never-married,Male,0,0,16,United-States,1
32,Some-college,Married-civ-spouse,Male,0,0,40,Mexico,1
31,HS-grad,Never-married,Male,0,0,45,United-States,1
58,HS-grad,Widowed,Male,0,0,50,United-States,1
29,HS-grad,Never-married,Male,0,0,48,United-States,1
37,Assoc-voc,Married-civ-spouse,Male,0,0,40,Portugal,0
34,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
23,Some-college,Separated,Male,0,0,40,United-States,1
18,11th,Never-married,Female,0,0,5,United-States,1
34,HS-grad,Divorced,Female,0,0,40,United-States,1
66,7th-8th,Never-married,Male,0,0,4,United-States,1
45,Bachelors,Married-civ-spouse,Female,0,0,55,United-States,1
41,Masters,Never-married,Male,0,0,35,Dominican-Republic,1
26,HS-grad,Never-married,Male,0,0,30,United-States,1
54,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
24,Some-college,Never-married,Female,0,0,45,United-States,1
42,Some-college,Married-civ-spouse,Male,0,0,50,United-States,1
20,Some-college,Never-married,Male,0,0,20,United-States,1
23,Bachelors,Never-married,Female,0,0,20,United-States,1
25,Assoc-acdm,Never-married,Male,0,0,45,United-States,1
35,Masters,Never-married,Male,0,0,60,United-States,0
31,Masters,Married-civ-spouse,Male,0,1902,40,United-States,0
30,Bachelors,Never-married,Female,0,0,40,Poland,1
19,HS-grad,Never-married,Female,0,0,20,United-States,1
36,Bachelors,Never-married,Male,0,0,50,United-States,1
31,Bachelors,Widowed,Female,0,1380,40,Cuba,1
21,Some-college,Never-married,Male,0,0,30,United-States,1
31,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
46,Doctorate,Divorced,Female,25236,0,65,United-States,0
44,Bachelors,Divorced,Female,0,0,50,United-States,0
40,12th,Married-civ-spouse,Male,0,0,40,Jamaica,1
45,Some-college,Never-married,Male,0,0,40,United-States,1
60,HS-grad,Married-civ-spouse,Male,0,0,35,United-States,1
18,11th,Never-married,Male,0,0,25,United-States,1
28,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,1
36,Some-college,Divorced,Female,0,0,40,United-States,1
36,Bachelors,Separated,Male,0,0,40,?,1
40,Assoc-voc,Married-civ-spouse,Male,4386,0,40,United-States,1
36,Bachelors,Divorced,Female,0,0,35,Honduras,1
31,HS-grad,Separated,Female,0,0,40,United-States,1
33,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
19,HS-grad,Never-married,Female,0,0,40,United-States,1
22,Some-college,Never-married,Female,0,0,15,United-States,1
34,Bachelors,Married-civ-spouse,Male,0,0,45,United-States,0
33,HS-grad,Never-married,Male,0,0,40,United-States,1
41,HS-grad,Married-civ-spouse,Male,0,2051,60,United-States,1
29,Bachelors,Never-married,Male,4650,0,40,United-States,1
50,HS-grad,Married-civ-spouse,Male,0,0,42,United-States,0
42,Bachelors,Married-civ-spouse,Male,7298,0,45,United-States,0
43,Bachelors,Never-married,Male,0,0,40,?,0
44,HS-grad,Married-civ-spouse,Female,0,0,40,United-States,1
20,Some-college,Never-married,Female,0,0,20,United-States,1
31,HS-grad,Married-civ-spouse,Male,0,0,40,Mexico,1
65,11th,Married-civ-spouse,Male,9386,0,59,?,0
23,Some-college,Never-married,Female,0,0,24,United-States,1
55,Some-college,Divorced,Female,0,0,40,United-States,1
26,Assoc-voc,Married-civ-spouse,Male,0,2377,45,United-States,1
25,Assoc-voc,Never-married,Female,0,0,15,United-States,1
45,Some-college,Married-civ-spouse,Female,0,0,40,United-States,1
35,Some-college,Married-civ-spouse,Male,2407,0,40,United-States,1
36,Some-college,Never-married,Female,0,0,36,United-States,1
43,Bachelors,Married-civ-spouse,Male,0,0,50,United-States,1
56,HS-grad,Widowed,Female,594,0,20,United-States,1
42,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,0
19,Some-college,Never-married,Female,0,0,25,United-States,1
55,HS-grad,Married-civ-spouse,Male,0,0,72,United-States,1
42,Masters,Never-married,Female,14084,0,50,United-States,0
26,Assoc-voc,Never-married,Male,0,0,40,United-States,1
17,12th,Never-married,Male,0,0,20,United-States,1
42,Bachelors,Married-civ-spouse,Female,0,0,40,United-States,0
55,HS-grad,Married-civ-spouse,Male,7688,0,40,United-States,0
32,Some-college,Never-married,Female,0,0,40,United-States,1
29,11th,Never-married,Male,0,0,40,Haiti,1
46,Bachelors,Married-civ-spouse,Male,0,0,37,United-States,1
29,Bachelors,Married-civ-spouse,Male,7688,0,40,United-States,0
22,Bachelors,Never-married,Male,0,0,20,United-States,1
58,10th,Married-civ-spouse,Male,0,0,40,United-States,1
23,HS-grad,Never-married,Male,0,0,50,United-States,1
39,HS-grad,Never-married,Male,0,0,40,United-States,1
27,Assoc-voc,Never-married,Male,0,0,38,United-States,1
54,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
33,Bachelors,Never-married,Female,0,0,45,United-States,1
46,HS-grad,Married-civ-spouse,Female,0,0,40,United-States,0
37,HS-grad,Never-married,Male,0,0,40,United-States,1
36,HS-grad,Never-married,Female,0,0,18,United-States,1
59,HS-grad,Married-civ-spouse,Female,0,0,38,United-States,0
34,HS-grad,Divorced,Male,0,0,40,Portugal,1
53,Doctorate,Married-civ-spouse,Male,0,0,70,United-States,0
51,Bachelors,Never-married,Male,0,0,55,United-States,0
32,10th,Separated,Female,0,0,42,United-States,1
31,Some-college,Married-spouse-absent,Male,0,0,40,United-States,1
22,Some-college,Married-civ-spouse,Female,0,0,30,Germany,1
47,Bachelors,Divorced,Female,0,0,50,United-States,1
32,HS-grad,Never-married,Male,0,0,40,United-States,1
26,Some-college,Never-married,Female,0,0,38,United-States,1
37,5th-6th,Separated,Male,0,0,32,Guatemala,1
31,HS-grad,Divorced,Male,0,0,55,United-States,1
37,Assoc-voc,Married-civ-spouse,Female,0,0,24,United-States,0
55,HS-grad,Never-married,Male,0,0,38,United-States,1
23,Assoc-voc,Divorced,Male,0,0,56,United-States,1
36,Some-college,Divorced,Female,0,0,40,United-States,1
34,Masters,Married-civ-spouse,Male,0,0,40,?,1
43,Bachelors,Married-civ-spouse,Male,0,0,50,United-States,0
54,Some-college,Never-married,Male,0,0,40,United-States,1
43,Some-college,Married-civ-spouse,Male,0,0,40,?,1
28,Assoc-voc,Never-married,Female,0,1669,42,United-States,1
40,Assoc-voc,Married-civ-spouse,Male,0,0,50,United-States,0
41,Some-college,Married-civ-spouse,Male,0,0,60,United-States,1
40,Bachelors,Never-married,Female,0,0,55,United-States,0
42,Some-college,Divorced,Female,0,0,38,United-States,1
61,HS-grad,Married-civ-spouse,Male,0,2352,50,United-States,1
18,12th,Never-married,Male,0,0,30,United-States,1
59,HS-grad,Married-civ-spouse,Male,0,0,16,United-States,1
21,HS-grad,Never-married,Female,1055,0,40,United-States,1
48,Assoc-voc,Married-civ-spouse,Male,0,0,50,United-States,0
41,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,1
18,Some-college,Never-married,Male,0,0,33,United-States,1
23,HS-grad,Never-married,Female,2463,0,40,United-States,1
60,HS-grad,Married-civ-spouse,Male,0,0,60,United-States,0
22,Some-college,Never-married,Male,0,0,20,United-States,1
61,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
25,HS-grad,Never-married,Male,0,0,40,United-States,1
46,Masters,Never-married,Male,0,0,35,United-States,0
